localidad	especie	total	biomasa	densidad	latitud	longitud	year	month	day	region	temperatura
isla_tortuga	Pinctada_mazatlanica	2.0	66.47692307692307	0.04	27.43053	-111.86171	2016	11	04	golfo	20.9861984
isla_tortuga	Holacanthus_passer	2.0	277.39162447776783	0.02	27.43053	-111.86171	2016	11	04	golfo	20.9861984
isla_tortuga	Mycteroperca_rosacea	4.0	704.3079361625813	0.04	27.43053	-111.86171	2016	11	04	golfo	20.9861984
isla_tortuga	Stegastes_rectrifaenum	6.0	49.40178341561095	0.06	27.43053	-111.86171	2016	11	04	golfo	20.9861984
isla_tortuga	Holacanthus_passer	3.0	798.8344044906228	0.03	27.43053	-111.86171	2016	11	04	golfo	20.9861984
isla_tortuga	Mycteroperca_rosacea	1.0	72.54554324228918	0.01	27.43053	-111.86171	2016	11	04	golfo	20.9861984
isla_tortuga	Stegastes_rectrifaenum	15.0	145.85005401302035	0.15	27.43053	-111.86171	2016	11	04	golfo	20.9861984
isla_tortuga	Pinctada_mazatlanica	3.0	99.71538461538461	0.06	27.43053	-111.86171	2016	11	04	golfo	20.9861984
isla_san_pedro_nolasco	Lutjanus_argentiventris	5.0	1213.946498115724	0.05	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	2.0	207.11671045566982	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	15.0	449.0303284077129	0.15	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	2.0	66.47692307692307	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	10.0	372.22919347825035	0.1	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	19.0	23810.182392802766	0.19	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	2.0	808.8826483812234	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	3.0	275.5376086724557	0.03	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Scarus_ghobban	1.0	147.94323454190928	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	1.0	0.7850987446041654	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	3.0	99.71538461538461	0.06	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	8.0	898.7417558447773	0.08	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Mycteroperca_rosacea	1.0	153.6055750122033	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	3.0	2.355296233812496	0.03	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	4.0	343.95850688924156	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Scarus_ghobban	3.0	208.30107505428055	0.03	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	2.0	10.508435678805522	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	2.0	66.47692307692307	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	2.0	579.2774721810852	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	4.0	84.9542743744556	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	22.0	143.09237488048444	0.22	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	10.0	1912.661602738925	0.1	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	4.0	951.1510543018913	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Scarus_ghobban	17.0	7193.366566398558	0.17	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	2.0	66.47692307692307	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	31.0	212.04106306427016	0.31	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	6.0	1527.3938949591475	0.06	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	1.0	76.18586842906755	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Diadema_mexicanum	2.0	41.42	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	3.0	99.71538461538461	0.06	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	5.0	835.2322315045751	0.05	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	1.0	9.723336934201358	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	4.0	3.1403949784166616	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Diadema_mexicanum	1.0	20.71	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	27.0	3624.290031717958	0.27	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	3.0	874.9651858728238	0.03	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	8.0	68.84845728401368	0.08	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Diadema_mexicanum	6.0	124.26	0.12	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	2.0	66.47692307692307	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	56.0	544.506868315276	0.56	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	12.0	2812.59065018852	0.12	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	3.0	444.02679881574306	0.03	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Mycteroperca_rosacea	1.0	705.70873989595475	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	19.0	1751.6362827908633	0.19	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	40.0	388.9334773680543	0.4	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	7.0	1610.6470466461747	0.07	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Mycteroperca_rosacea	1.0	705.70873989595475	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	3.0	99.71538461538461	0.06	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	10.0	302.4860338016689	0.1	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	6.0	606.1218726080795	0.06	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Mycteroperca_rosacea	2.0	352.15396808129066	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	6.0	31.52530703641657	0.06	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	32.0	1063.6307692307691	0.64	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	4.0	735.681860773351	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	16.0	21.49981810326384	0.16	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Isostichopus_fuscus	1.0	375.0	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	10.0	332.38461538461536	0.2	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	12.0	1353.0810353806933	0.12	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	23.0	223.63674948663123	0.23	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	1.0	2285.223100602032	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	10.0	332.38461538461536	0.2	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	4.0	1176.7235787678987	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	27.0	262.53009722343666	0.27	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	9.0	796.4437706198455	0.09	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	13.0	432.09999999999997	0.26	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	1.0	138.69581223888392	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	1.0	160.7065199012771	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	10.0	34.66570201483323	0.1	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	5.0	166.19230769230768	0.1	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Mycteroperca_rosacea	1.0	279.6084248390015	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	42.0	8887.199856224892	0.42	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	2.0	19.446673868402716	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	4.0	132.95384615384614	0.08	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	3.0	208.63681507948593	0.03	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	12.0	80.92709045202753	0.12	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	3.0	99.71538461538461	0.06	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	10.0	3860.213674553909	0.1	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Mycteroperca_rosacea	3.0	994.4801333731236	0.03	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Scarus_ghobban	1.0	270.655675561707	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	13.0	126.40338014461766	0.13	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Diadema_mexicanum	2.0	41.42	0.04	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	6.0	199.43076923076922	0.12	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	16.0	2403.3987092887933	0.16	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Mycteroperca_rosacea	2.0	778.254283138244	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	16.0	101.94396180963857	0.16	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	9.0	299.1461538461538	0.18	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	19.0	2444.448619784788	0.19	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	9.0	87.51003240781222	0.09	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Lutjanus_argentiventris	3.0	444.02679881574306	0.03	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Scarus_ghobban	1.0	33.59826503097153	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Acanthaster_planci	1.0	566.25	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Isostichopus_fuscus	1.0	375.0	0.02	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	11.0	365.6230769230769	0.22	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Holacanthus_passer	12.0	1543.8528481346993	0.12	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Stegastes_rectrifaenum	7.0	68.0633585394095	0.07	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Mycteroperca_rosacea	1.0	9.162968638167396	0.01	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_nolasco	Pinctada_mazatlanica	8.0	265.9076923076923	0.16	27.96865	-111.38583	2016	11	06	golfo	19.1407471
isla_san_pedro_martir	Holacanthus_passer	16.0	6267.627401194517	0.16	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	1.0	460.37739838326365	0.01	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Isostichopus_fuscus	2.0	750.0	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	13.0	2638.428188193345	0.13	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	8.0	1822.7416355185874	0.08	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	8.0	50.97198090481928	0.08	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Acanthaster_planci	8.0	4530.0	0.16	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	19.0	5544.545000498295	0.19	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	4.0	4864.536952745997	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	82.0	404.03114826223486	0.82	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Diadema_mexicanum	37.0	766.27	0.74	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	20.0	2110.4973205465467	0.2	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	3.0	3648.402714559498	0.03	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	45.0	187.2794927303397	0.45	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Diadema_mexicanum	26.0	538.46	0.52	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Isostichopus_fuscus	2.0	750.0	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	3.0	3109.08051476729	0.03	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Lutjanus_argentiventris	6.0	5975.671800957305	0.06	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	3.0	1691.025904630911	0.03	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	3.0	29.170010802604075	0.03	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	5.0	1841.7199645163328	0.05	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Lutjanus_argentiventris	14.0	12008.156685415037	0.14	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	4.0	433.8624799617472	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Acanthaster_planci	2.0	1132.5	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Lutjanus_argentiventris	8.0	6176.430728703721	0.08	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	3.0	1181.581372264594	0.03	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	3.0	350.2411091711151	0.03	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	3.0	29.170010802604075	0.03	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Lutjanus_argentiventris	4.0	3542.7394826436553	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	11.0	13061.641270858929	0.11	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Pinctada_mazatlanica	2.0	66.47692307692307	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Lutjanus_argentiventris	30.0	8749.651858728237	0.3	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	79.0	57641.6262464852	0.79	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Diadema_mexicanum	1.0	20.71	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	65.0	28152.57618422601	0.65	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	28.0	20270.270215377277	0.28	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Diadema_mexicanum	3.0	62.13	0.06	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	20.0	194.46673868402715	0.2	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	9.0	8196.701362755515	0.09	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	9.0	4692.985020115695	0.09	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	9.0	87.51003240781222	0.09	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	8.0	8051.805188143163	0.08	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	2.0	277.39162447776783	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Pinctada_mazatlanica	2.0	66.47692307692307	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	2.0	559.216849678003	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	15.0	38.59119573785406	0.15	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Diadema_mexicanum	7.0	144.97	0.14	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Isostichopus_fuscus	2.0	750.0	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Pinctada_mazatlanica	2.0	66.47692307692307	0.04	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Holacanthus_passer	2.0	277.39162447776783	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	18.0	5428.153994463477	0.18	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	39.0	218.3218530211035	0.39	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Diadema_mexicanum	3.0	62.13	0.06	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Isostichopus_fuscus	4.0	1500.0	0.08	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Mycteroperca_rosacea	2.0	352.15396808129066	0.02	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	1.0	0.7850987446041654	0.01	28.38201	-112.29588	2016	11	07	golfo	18.3954506
isla_san_pedro_martir	Stegastes_rectrifaenum	12.0	71.98885226243033	0.12	28.38201	-112.29588	2016	11	07	golfo	18.3954506
san_francisquito	Holacanthus_passer	8.0	2570.2794549848577	0.08	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Mycteroperca_rosacea	15.0	2644.074425727682	0.15	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Stegastes_rectrifaenum	70.0	475.0541070333596	0.7	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Diadema_mexicanum	2.0	41.42	0.04	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Holacanthus_passer	18.0	5814.461805854295	0.18	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Mycteroperca_rosacea	25.0	2743.255430816497	0.25	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Stegastes_rectrifaenum	49.0	440.6905570174778	0.49	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Diadema_mexicanum	5.0	103.55000000000001	0.1	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Mycteroperca_rosacea	1.0	279.6084248390015	0.01	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Isostichopus_fuscus	5.0	1875.0	0.1	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Mycteroperca_rosacea	1.0	153.6055750122033	0.01	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Isostichopus_fuscus	3.0	1125.0	0.06	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Mycteroperca_rosacea	14.0	21636.955688633974	0.14	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Stegastes_rectrifaenum	15.0	145.85005401302035	0.15	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Holacanthus_passer	3.0	1564.3283400385649	0.03	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Stegastes_rectrifaenum	20.0	194.46673868402715	0.2	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Mycteroperca_rosacea	16.0	13635.808068067196	0.16	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Holacanthus_passer	6.0	1477.1719102493378	0.06	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Holacanthus_passer	2.0	660.1385922517389	0.02	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Mycteroperca_rosacea	44.0	24095.087445008092	0.44	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Stegastes_rectrifaenum	10.0	34.66570201483323	0.1	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Diadema_mexicanum	2.0	41.42	0.04	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Holacanthus_passer	2.0	2587.637734754435	0.02	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Mycteroperca_rosacea	30.0	21143.53327387557	0.3	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Diadema_mexicanum	2.0	41.42	0.04	28.44097	-112.856	2016	11	08	golfo	17.6958179
san_francisquito	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	28.44097	-112.856	2016	11	08	golfo	17.6958179
isla_san_lorenzo	Mycteroperca_rosacea	19.0	18002.295542638043	0.19	28.57932	-112.76599	2016	11	08	golfo	17.5541763
isla_san_lorenzo	Holacanthus_passer	1.0	521.442780012855	0.01	28.57932	-112.76599	2016	11	08	golfo	17.5541763
isla_san_lorenzo	Mycteroperca_rosacea	12.0	9999.781373623091	0.12	28.57932	-112.76599	2016	11	08	golfo	17.5541763
isla_san_lorenzo	Holacanthus_passer	1.0	521.442780012855	0.01	28.57932	-112.76599	2016	11	08	golfo	17.5541763
isla_san_lorenzo	Pinctada_mazatlanica	1.0	33.238461538461536	0.02	28.57932	-112.76599	2016	11	08	golfo	17.5541763
isla_san_lorenzo	Mycteroperca_rosacea	163.0	146676.9054970544	1.63	28.57932	-112.76599	2016	11	08	golfo	17.5541763
isla_san_lorenzo	Holacanthus_passer	1.0	521.442780012855	0.01	28.57932	-112.76599	2016	11	08	golfo	17.5541763
isla_san_lorenzo	Mycteroperca_rosacea	72.0	60896.20196286531	0.72	28.57932	-112.76599	2016	11	08	golfo	17.5541763
isla_san_lorenzo	Holacanthus_passer	3.0	416.0874367166517	0.03	28.57932	-112.76599	2016	11	08	golfo	17.5541763
